Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	cont_mole_scaler	mole_proportional_rates[1]	mole_proportional_rates[2]	mole_proportional_rates[3]	mole_relative_rates[1]	mole_relative_rates[2]	mole_relative_rates[3]	morph_mole_scaler	morph_site_rate_alpha	morph_site_rates[1]	morph_site_rates[2]	morph_site_rates[3]	morph_site_rates[4]	prop_rates[1]	prop_rates[2]	prop_rates[3]	prop_rates[4]	prop_rates[5]	prop_rates[6]	prop_rates[7]	prop_rates[8]	rel_rates[1]	rel_rates[2]	rel_rates[3]	rel_rates[4]	rel_rates[5]	rel_rates[6]	rel_rates[7]	rel_rates[8]	Tl
1691	-22947.24	-22931.03	-16.2064	0.401568	0.619732	0.0468161	21.96	0.89934	0.0558155	0.0448443	2.69802	0.167447	0.134533	3.747798	1.301881	0.193033	0.551875	1.03631	2.21878	0.0571807	0.0230819	0.33897	0.0197082	0.157063	0.0910609	0.300662	0.0122724	0.457446	0.184655	2.71176	0.157665	1.25651	0.728487	2.4053	0.0981794	4.872568
1692	-22945.94	-22930.27	-15.66802	0.401568	0.601561	0.070909	21.96	0.89934	0.0558155	0.0448443	2.69802	0.167447	0.134533	3.747798	1.301881	0.193033	0.551875	1.03631	2.21878	0.0571807	0.0230819	0.33897	0.0197082	0.157063	0.0910609	0.300662	0.0122724	0.457446	0.184655	2.71176	0.157665	1.25651	0.728487	2.4053	0.0981794	4.818138
1693	-22931.78	-22915.73	-16.05207	0.447875	0.612635	0.057941	21.96	0.89934	0.0558155	0.0448443	2.69802	0.167447	0.134533	4.309857	1.301881	0.193033	0.551875	1.03631	2.21878	0.0571807	0.0230819	0.33897	0.0197082	0.157063	0.0910609	0.300662	0.0122724	0.457446	0.184655	2.71176	0.157665	1.25651	0.728487	2.4053	0.0981794	4.795895
1694	-22931.76	-22917.66	-14.09081	0.44661	0.621084	0.0396355	21.88971	0.89934	0.0558155	0.0448443	2.69802	0.167447	0.134533	3.091046	1.038959	0.144661	0.488157	1.00617	2.36102	0.0571807	0.0230819	0.33897	0.0197082	0.157063	0.0910609	0.300662	0.0122724	0.457446	0.184655	2.71176	0.157665	1.25651	0.728487	2.4053	0.0981794	4.729791
1695	-22935.04	-22920.89	-14.15314	0.443361	0.621084	0.0396355	21.88971	0.89934	0.0558155	0.0448443	2.69802	0.167447	0.134533	3.091046	1.038959	0.144661	0.488157	1.00617	2.36102	0.0571807	0.0230819	0.33897	0.0197082	0.157063	0.0910609	0.300662	0.0122724	0.457446	0.184655	2.71176	0.157665	1.25651	0.728487	2.4053	0.0981794	4.736349
1696	-22941.9	-22926.56	-15.34322	0.443361	0.6099	0.0398054	21.88971	0.89934	0.0558155	0.0448443	2.69802	0.167447	0.134533	3.446287	1.049914	0.146804	0.491257	1.0078	2.35414	0.0571807	0.0230819	0.33897	0.0197082	0.157063	0.0910609	0.300662	0.0122724	0.457446	0.184655	2.71176	0.157665	1.25651	0.728487	2.4053	0.0981794	4.820934
1697	-22944.47	-22928.23	-16.23396	0.443361	0.6099	0.0399317	21.88971	0.89934	0.0558155	0.0448443	2.69802	0.167447	0.134533	4.424249	0.9590662	0.128716	0.464093	0.992872	2.41432	0.0571807	0.0230819	0.33897	0.0197082	0.157063	0.0910609	0.300662	0.0122724	0.457446	0.184655	2.71176	0.157665	1.25651	0.728487	2.4053	0.0981794	4.812199
1698	-22936.98	-22921.71	-15.27423	0.443361	0.6099	0.0328267	21.88971	0.89934	0.0558155	0.0448443	2.69802	0.167447	0.134533	4.424249	0.9590662	0.128716	0.464093	0.992872	2.41432	0.0571807	0.0230819	0.33897	0.0197082	0.157063	0.0910609	0.300662	0.0122724	0.457446	0.184655	2.71176	0.157665	1.25651	0.728487	2.4053	0.0981794	4.716937
1699	-22950.9	-22935.99	-14.9155	0.454425	0.6099	0.0337412	21.88971	0.89934	0.0558155	0.0448443	2.69802	0.167447	0.134533	3.798421	1.257471	0.185314	0.542489	1.03232	2.23988	0.0571807	0.0230819	0.33897	0.0197082	0.157063	0.0910609	0.300662	0.0122724	0.457446	0.184655	2.71176	0.157665	1.25651	0.728487	2.4053	0.0981794	4.742449
1700	-22932.58	-22918.12	-14.45851	0.453004	0.773357	0.0337412	21.88971	0.89934	0.0558155	0.0448443	2.69802	0.167447	0.134533	3.318697	0.8387898	0.103782	0.422295	0.967149	2.50677	0.0571807	0.0230819	0.33897	0.0197082	0.157063	0.0910609	0.300662	0.0122724	0.457446	0.184655	2.71176	0.157665	1.25651	0.728487	2.4053	0.0981794	4.728518
1701	-22927.06	-22912.1	-14.95272	0.453004	0.773357	0.0550218	21.88971	0.89934	0.0558155	0.0448443	2.69802	0.167447	0.134533	3.601504	0.467681	0.0275656	0.230294	0.795249	2.94689	0.0571312	0.0239276	0.338677	0.0196911	0.156928	0.0909821	0.300402	0.0122618	0.45705	0.191421	2.70941	0.157529	1.25542	0.727857	2.40322	0.0980944	4.747531
1702	-22931.27	-22918.4	-12.86997	0.455023	0.784413	0.0549653	21.86278	0.89934	0.0558155	0.0448443	2.69802	0.167447	0.134533	2.998737	0.467681	0.0275656	0.230294	0.795249	2.94689	0.0571312	0.0239276	0.338677	0.0196911	0.156928	0.0909821	0.300402	0.0122618	0.45705	0.191421	2.70941	0.157529	1.25542	0.727857	2.40322	0.0980944	4.600924
1703	-22949.35	-22935.63	-13.71769	0.455023	0.78468	0.0557457	22.58405	0.905163	0.0561769	0.0386602	2.71549	0.168531	0.115981	2.857876	0.467681	0.0275656	0.230294	0.795249	2.94689	0.0571312	0.0239276	0.338677	0.0196911	0.156928	0.0909821	0.300402	0.0122618	0.45705	0.191421	2.70941	0.157529	1.25542	0.727857	2.40322	0.0980944	4.62755
1704	-22946.3	-22931.46	-14.84798	0.456095	0.728159	0.0366493	22.58405	0.90236	0.0590999	0.0385405	2.70708	0.1773	0.115622	3.452604	0.467681	0.0275656	0.230294	0.795249	2.94689	0.0571312	0.0239276	0.338677	0.0196911	0.156928	0.0909821	0.300402	0.0122618	0.45705	0.191421	2.70941	0.157529	1.25542	0.727857	2.40322	0.0980944	4.688561
1705	-22942.5	-22929.63	-12.87255	0.456095	0.728159	0.0569102	21.82214	0.895213	0.0615229	0.0432636	2.68564	0.184569	0.129791	3.452604	0.467681	0.0275656	0.230294	0.795249	2.94689	0.0571312	0.0239276	0.338677	0.0196911	0.156928	0.0909821	0.300402	0.0122618	0.45705	0.191421	2.70941	0.157529	1.25542	0.727857	2.40322	0.0980944	4.565183
1706	-22942.39	-22930.17	-12.21538	0.45482	0.728159	0.0591224	21.82214	0.895213	0.0615229	0.0432636	2.68564	0.184569	0.129791	3.452604	0.467681	0.0275656	0.230294	0.795249	2.94689	0.0571312	0.0239276	0.338677	0.0196911	0.156928	0.0909821	0.300402	0.0122618	0.45705	0.191421	2.70941	0.157529	1.25542	0.727857	2.40322	0.0980944	4.499371
1707	-22946.06	-22933.08	-12.97587	0.45482	0.728159	0.0591224	21.82214	0.895213	0.0615229	0.0432636	2.68564	0.184569	0.129791	3.700885	0.5707419	0.0471352	0.295612	0.865625	2.79163	0.0571312	0.0239276	0.338677	0.0196911	0.156928	0.0909821	0.300402	0.0122618	0.45705	0.191421	2.70941	0.157529	1.25542	0.727857	2.40322	0.0980944	4.550593
1708	-22937.26	-22925.63	-11.62784	0.432859	0.728159	0.0591224	21.85688	0.895213	0.0615229	0.0432636	2.68564	0.184569	0.129791	3.244007	0.5707419	0.0471352	0.295612	0.865625	2.79163	0.0571312	0.0239276	0.338677	0.0196911	0.156928	0.0909821	0.300402	0.0122618	0.45705	0.191421	2.70941	0.157529	1.25542	0.727857	2.40322	0.0980944	4.460199
1709	-22934.58	-22921	-13.57656	0.432859	1.01216	0.0591224	21.85688	0.895213	0.0615229	0.0432636	2.68564	0.184569	0.129791	4.022232	0.5707419	0.0471352	0.295612	0.865625	2.79163	0.0571312	0.0239276	0.338677	0.0196911	0.156928	0.0909821	0.300402	0.0122618	0.45705	0.191421	2.70941	0.157529	1.25542	0.727857	2.40322	0.0980944	4.548849
1710	-22925.32	-22912.3	-13.01779	0.431582	1.01216	0.0586581	21.85688	0.895213	0.0615229	0.0432636	2.68564	0.184569	0.129791	4.022232	0.5707419	0.0471352	0.295612	0.865625	2.79163	0.0571442	0.023705	0.338754	0.0196956	0.156963	0.0910028	0.30047	0.0122646	0.457154	0.18964	2.71003	0.157565	1.25571	0.728023	2.40376	0.0981167	4.493146
1711	-22926.63	-22913.03	-13.59984	0.431582	1.01216	0.0586581	21.85688	0.894969	0.0615062	0.0435244	2.68491	0.184518	0.130573	4.453429	0.9349036	0.123789	0.456271	0.988317	2.43162	0.0571442	0.023705	0.338754	0.0196956	0.156963	0.0910028	0.30047	0.0122646	0.457154	0.18964	2.71003	0.157565	1.25571	0.728023	2.40376	0.0981167	4.508231
1712	-22929.23	-22917.29	-11.93687	0.445629	1.01216	0.0358488	21.85688	0.894969	0.0615062	0.0435244	2.68491	0.184518	0.130573	4.111664	1.100216	0.156505	0.504932	1.01481	2.32376	0.0571442	0.023705	0.338754	0.0196956	0.156963	0.0910028	0.30047	0.0122646	0.457154	0.18964	2.71003	0.157565	1.25571	0.728023	2.40376	0.0981167	4.376987
1713	-22924.95	-22913.22	-11.72872	0.445629	0.68031	0.0357274	21.50047	0.897992	0.0583365	0.0436714	2.69398	0.175009	0.131014	4.802604	1.100216	0.156505	0.504932	1.01481	2.32376	0.0571442	0.023705	0.338754	0.0196956	0.156963	0.0910028	0.30047	0.0122646	0.457154	0.18964	2.71003	0.157565	1.25571	0.728023	2.40376	0.0981167	4.355916
1714	-22926.92	-22913.73	-13.1827	0.450943	0.68031	0.0357274	22.50676	0.897992	0.0583365	0.0436714	2.69398	0.175009	0.131014	3.535081	0.7554472	0.0860498	0.388559	0.943802	2.58159	0.0571442	0.023705	0.338754	0.0196956	0.156963	0.0910028	0.30047	0.0122646	0.457154	0.18964	2.71003	0.157565	1.25571	0.728023	2.40376	0.0981167	4.526906
1715	-22941.22	-22927.45	-13.77152	0.450943	0.68031	0.0357274	22.50676	0.897992	0.0583365	0.0436714	2.69398	0.175009	0.131014	3.434904	0.7555679	0.0860757	0.388611	0.94384	2.58147	0.0571442	0.023705	0.338754	0.0196956	0.156963	0.0910028	0.30047	0.0122646	0.457154	0.18964	2.71003	0.157565	1.25571	0.728023	2.40376	0.0981167	4.595805
1716	-22935.83	-22921.79	-14.04609	0.450943	0.674096	0.0357524	22.50676	0.89091	0.0623867	0.0467035	2.67273	0.18716	0.14011	3.591123	1.092127	0.15496	0.502793	1.01373	2.32851	0.0571442	0.023705	0.338754	0.0196956	0.156963	0.0910028	0.30047	0.0122646	0.457154	0.18964	2.71003	0.157565	1.25571	0.728023	2.40376	0.0981167	4.60826
1717	-22928.21	-22915.86	-12.34916	0.438855	0.674096	0.0357524	21.53208	0.89091	0.0623867	0.0467035	2.67273	0.18716	0.14011	3.156416	1.092127	0.15496	0.502793	1.01373	2.32851	0.0571442	0.023705	0.338754	0.0196956	0.156963	0.0910028	0.30047	0.0122646	0.457154	0.18964	2.71003	0.157565	1.25571	0.728023	2.40376	0.0981167	4.580715
1718	-22939.11	-22925.69	-13.42194	0.393238	0.67213	0.0437854	21.53208	0.89091	0.0623867	0.0467035	2.67273	0.18716	0.14011	3.443265	0.9790078	0.132747	0.47035	0.996433	2.40047	0.0571442	0.023705	0.338754	0.0196956	0.156963	0.0910028	0.30047	0.0122646	0.457154	0.18964	2.71003	0.157565	1.25571	0.728023	2.40376	0.0981167	4.663263
1719	-22942.38	-22927.21	-15.16577	0.403224	0.703555	0.0438707	21.53208	0.89091	0.0623867	0.0467035	2.67273	0.18716	0.14011	4.102702	0.9790078	0.132747	0.47035	0.996433	2.40047	0.0571442	0.023705	0.338754	0.0196956	0.156963	0.0910028	0.30047	0.0122646	0.457154	0.18964	2.71003	0.157565	1.25571	0.728023	2.40376	0.0981167	4.767553
1720	-22927.57	-22912.66	-14.91702	0.397783	0.703555	0.0438707	21.53208	0.89091	0.0623867	0.0467035	2.67273	0.18716	0.14011	3.896228	0.9790078	0.132747	0.47035	0.996433	2.40047	0.0571442	0.023705	0.338754	0.0196956	0.156963	0.0910028	0.30047	0.0122646	0.457154	0.18964	2.71003	0.157565	1.25571	0.728023	2.40376	0.0981167	4.76387
1721	-22923.56	-22908.16	-15.39795	0.397199	0.703555	0.0438707	21.53208	0.894119	0.0590093	0.0468717	2.68236	0.177028	0.140615	3.919653	0.9258353	0.121929	0.453266	0.986535	2.43827	0.0571476	0.0236484	0.338774	0.0196967	0.156972	0.0910081	0.300488	0.0122653	0.45718	0.189187	2.71019	0.157574	1.25578	0.728065	2.4039	0.0981224	4.809678
1722	-22933.02	-22917.57	-15.44897	0.397199	0.716384	0.0438707	21.0562	0.891436	0.0618325	0.0467311	2.67431	0.185498	0.140193	4.865316	0.822305	0.100295	0.415962	0.962949	2.52079	0.0571476	0.0236484	0.338774	0.0196967	0.156972	0.0910081	0.300488	0.0122653	0.45718	0.189187	2.71019	0.157574	1.25578	0.728065	2.4039	0.0981224	4.766518
1723	-22937.7	-22923.95	-13.75475	0.397199	0.687222	0.0446061	21.0562	0.891528	0.0618389	0.0466329	2.67458	0.185517	0.139899	4.386046	0.5818336	0.0493841	0.302022	0.87176	2.77683	0.0590718	0.0244446	0.350181	0.0203599	0.162258	0.0940724	0.276935	0.0126783	0.472574	0.195557	2.80144	0.162879	1.29806	0.75258	2.21548	0.101426	4.647865
1724	-22925.56	-22912.05	-13.50957	0.40529	0.723629	0.0447615	21.21311	0.896909	0.0587711	0.0443195	2.69073	0.176313	0.132958	3.967025	0.5818336	0.0493841	0.302022	0.87176	2.77683	0.0590718	0.0244446	0.350181	0.0203599	0.162258	0.0940724	0.276935	0.0126783	0.472574	0.195557	2.80144	0.162879	1.29806	0.75258	2.21548	0.101426	4.645094
1725	-22927.8	-22913.1	-14.69279	0.390208	0.723094	0.0377481	21.16836	0.899987	0.0589727	0.0410405	2.69996	0.176918	0.123122	3.967025	0.5818336	0.0493841	0.302022	0.87176	2.77683	0.0590718	0.0244446	0.350181	0.0203599	0.162258	0.0940724	0.276935	0.0126783	0.472574	0.195557	2.80144	0.162879	1.29806	0.75258	2.21548	0.101426	4.770154
1726	-22936.06	-22922.12	-13.94017	0.383602	0.723094	0.0386438	20.41371	0.899987	0.0589727	0.0410405	2.69996	0.176918	0.123122	3.758985	0.5818336	0.0493841	0.302022	0.87176	2.77683	0.0590645	0.0244416	0.350138	0.0203574	0.162238	0.0940609	0.276901	0.0127992	0.472516	0.195533	2.8011	0.16286	1.2979	0.752487	2.2152	0.102393	4.791732
1727	-22941.2	-22926.46	-14.74006	0.383602	0.750228	0.0386438	20.41371	0.899987	0.0589727	0.0410405	2.69996	0.176918	0.123122	3.248227	0.5818336	0.0493841	0.302022	0.87176	2.77683	0.0590645	0.0244416	0.350138	0.0203574	0.162238	0.0940609	0.276901	0.0127992	0.472516	0.195533	2.8011	0.16286	1.2979	0.752487	2.2152	0.102393	4.920083
1728	-22945.34	-22933.54	-11.79443	0.383221	0.753728	0.0386438	20.41371	0.888989	0.0662398	0.0447708	2.66697	0.198719	0.134312	3.248227	0.4422107	0.023245	0.212527	0.773197	2.99103	0.0506732	0.0246596	0.35326	0.020539	0.163685	0.0948998	0.27937	0.0129133	0.405385	0.197277	2.82608	0.164312	1.30948	0.759198	2.23496	0.103307	4.625208
1729	-22929.14	-22916.78	-12.36223	0.382857	0.725304	0.0386438	20.41371	0.888989	0.0662398	0.0447708	2.66697	0.198719	0.134312	3.807572	0.7167752	0.0777745	0.371339	0.93093	2.61996	0.0506732	0.0246596	0.35326	0.020539	0.163685	0.0948998	0.27937	0.0129133	0.405385	0.197277	2.82608	0.164312	1.30948	0.759198	2.23496	0.103307	4.628933
1730	-22948.88	-22936.8	-12.07531	0.382857	0.72842	0.0477748	20.41371	0.888989	0.0662398	0.0447708	2.66697	0.198719	0.134312	3.150269	0.5510481	0.043196	0.283941	0.854131	2.81873	0.0506732	0.0246596	0.35326	0.020539	0.163685	0.0948998	0.27937	0.0129133	0.405385	0.197277	2.82608	0.164312	1.30948	0.759198	2.23496	0.103307	4.664747
1731	-22936.95	-22924.95	-11.99557	0.39341	0.727759	0.0477748	20.41371	0.888989	0.0662398	0.0447708	2.66697	0.198719	0.134312	3.150269	0.4296205	0.0212092	0.203516	0.761442	3.01383	0.0506732	0.0246596	0.35326	0.020539	0.163685	0.0948998	0.27937	0.0129133	0.405385	0.197277	2.82608	0.164312	1.30948	0.759198	2.23496	0.103307	4.655783
1732	-22938.32	-22925.39	-12.93	0.41181	0.721843	0.0477748	20.41371	0.888989	0.0662398	0.0447708	2.66697	0.198719	0.134312	3.98461	0.3132277	0.00642951	0.114817	0.617363	3.26139	0.0625146	0.024352	0.348854	0.0202828	0.161643	0.093716	0.275885	0.0127522	0.500116	0.194816	2.79083	0.162262	1.29314	0.749728	2.20708	0.102018	4.664544
1733	-22928.67	-22915.29	-13.37207	0.409955	0.719862	0.0477748	21.69219	0.88824	0.0661839	0.0455762	2.66472	0.198552	0.136729	3.733266	0.3132277	0.00642951	0.114817	0.617363	3.26139	0.0625146	0.024352	0.348854	0.0202828	0.161643	0.093716	0.275885	0.0127522	0.500116	0.194816	2.79083	0.162262	1.29314	0.749728	2.20708	0.102018	4.606421
1734	-22937.87	-22925.5	-12.37085	0.410999	0.719862	0.0477748	21.69219	0.88824	0.0661839	0.0455762	2.66472	0.198552	0.136729	3.417295	0.3701523	0.0126544	0.159134	0.696851	3.13136	0.0625146	0.024352	0.348854	0.0202828	0.161643	0.093716	0.275885	0.0127522	0.500116	0.194816	2.79083	0.162262	1.29314	0.749728	2.20708	0.102018	4.537792
1735	-22947.56	-22934.73	-12.82285	0.409921	0.719862	0.0477748	21.69219	0.88824	0.0661839	0.0455762	2.66472	0.198552	0.136729	3.487012	0.3701523	0.0126544	0.159134	0.696851	3.13136	0.0625146	0.024352	0.348854	0.0202828	0.161643	0.093716	0.275885	0.0127522	0.500116	0.194816	2.79083	0.162262	1.29314	0.749728	2.20708	0.102018	4.576128
1736	-22938.2	-22925.78	-12.41548	0.409921	0.716589	0.0479864	21.69219	0.88824	0.0661839	0.0455762	2.66472	0.198552	0.136729	3.986187	0.3701523	0.0126544	0.159134	0.696851	3.13136	0.0625146	0.024352	0.348854	0.0202828	0.161643	0.093716	0.275885	0.0127522	0.500116	0.194816	2.79083	0.162262	1.29314	0.749728	2.20708	0.102018	4.485779
1737	-22923.74	-22912.2	-11.53959	0.407932	0.720189	0.0479864	21.69219	0.88824	0.0661839	0.0455762	2.66472	0.198552	0.136729	3.986187	0.3022879	0.00548273	0.106276	0.599625	3.28862	0.0625146	0.024352	0.348854	0.0202828	0.161643	0.093716	0.275885	0.0127522	0.500116	0.194816	2.79083	0.162262	1.29314	0.749728	2.20708	0.102018	4.398029
1738	-22916.12	-22903.83	-12.29066	0.407932	0.704297	0.0479864	21.69219	0.88824	0.0661839	0.0455762	2.66472	0.198552	0.136729	4.857488	0.2406228	0.00170316	0.0600065	0.481289	3.457	0.0625146	0.024352	0.348854	0.0202828	0.161643	0.093716	0.275885	0.0127522	0.500116	0.194816	2.79083	0.162262	1.29314	0.749728	2.20708	0.102018	4.387596
1739	-22926.52	-22914.69	-11.82567	0.427599	0.704297	0.0479864	21.69219	0.88824	0.0661839	0.0455762	2.66472	0.198552	0.136729	4.660398	0.2406228	0.00170316	0.0600065	0.481289	3.457	0.0625146	0.024352	0.348854	0.0202828	0.161643	0.093716	0.275885	0.0127522	0.500116	0.194816	2.79083	0.162262	1.29314	0.749728	2.20708	0.102018	4.358839
1740	-22926.22	-22914.5	-11.71407	0.427599	0.693693	0.0479864	21.69219	0.884295	0.0658899	0.0498154	2.65288	0.19767	0.149446	4.660398	0.2406228	0.00170316	0.0600065	0.481289	3.457	0.0625146	0.024352	0.348854	0.0202828	0.161643	0.093716	0.275885	0.0127522	0.500116	0.194816	2.79083	0.162262	1.29314	0.749728	2.20708	0.102018	4.348739
1741	-22922.7	-22911.07	-11.63386	0.428951	0.710173	0.0465188	21.69219	0.884295	0.0658899	0.0498154	2.65288	0.19767	0.149446	5.379446	0.2406228	0.00170316	0.0600065	0.481289	3.457	0.0625146	0.024352	0.348854	0.0202828	0.161643	0.093716	0.275885	0.0127522	0.500116	0.194816	2.79083	0.162262	1.29314	0.749728	2.20708	0.102018	4.267176
1742	-22937.99	-22923.76	-14.22688	0.428951	0.695529	0.0349101	22.17442	0.884295	0.0658899	0.0498154	2.65288	0.19767	0.149446	5.154252	0.2406228	0.00170316	0.0600065	0.481289	3.457	0.0625146	0.024352	0.348854	0.0202828	0.161643	0.093716	0.275885	0.0127522	0.500116	0.194816	2.79083	0.162262	1.29314	0.749728	2.20708	0.102018	4.503401
1743	-22942.95	-22927.94	-15.01269	0.410034	0.695529	0.0349101	22.17442	0.884295	0.0658899	0.0498154	2.65288	0.19767	0.149446	3.610864	0.2406228	0.00170316	0.0600065	0.481289	3.457	0.0625146	0.024352	0.348854	0.0202828	0.161643	0.093716	0.275885	0.0127522	0.500116	0.194816	2.79083	0.162262	1.29314	0.749728	2.20708	0.102018	4.738212
1744	-22937.3	-22922.73	-14.56371	0.410034	0.695529	0.0361645	22.17442	0.891804	0.0664495	0.0417468	2.67541	0.199348	0.125241	3.717323	0.2406228	0.00170316	0.0600065	0.481289	3.457	0.0625146	0.024352	0.348854	0.0202828	0.161643	0.093716	0.275885	0.0127522	0.500116	0.194816	2.79083	0.162262	1.29314	0.749728	2.20708	0.102018	4.682542
1745	-22937.11	-22924.06	-13.05278	0.410034	0.695529	0.0425459	22.17442	0.891804	0.0664495	0.0417468	2.67541	0.199348	0.125241	3.717323	0.2406228	0.00170316	0.0600065	0.481289	3.457	0.0625146	0.024352	0.348854	0.0202828	0.161643	0.093716	0.275885	0.0127522	0.500116	0.194816	2.79083	0.162262	1.29314	0.749728	2.20708	0.102018	4.530811
1746	-22940.94	-22927.28	-13.66257	0.449071	0.714	0.0425459	22.17442	0.891804	0.0664495	0.0417468	2.67541	0.199348	0.125241	4.224656	0.2406228	0.00170316	0.0600065	0.481289	3.457	0.0607761	0.0236748	0.339153	0.0197188	0.157148	0.09111	0.296022	0.0123976	0.486209	0.189399	2.71322	0.15775	1.25718	0.72888	2.36817	0.0991811	4.535307
1747	-22951.66	-22938.62	-13.03638	0.449071	0.714	0.0528872	21.75303	0.89362	0.0665848	0.0397948	2.68086	0.199754	0.119385	3.676174	0.2798715	0.00380489	0.088959	0.560399	3.34684	0.0607761	0.0236748	0.339153	0.0197188	0.157148	0.09111	0.296022	0.0123976	0.486209	0.189399	2.71322	0.15775	1.25718	0.72888	2.36817	0.0991811	4.568641
1748	-22948.9	-22935.01	-13.8899	0.449071	0.714	0.0833525	21.75303	0.89362	0.0665848	0.0397948	2.68086	0.199754	0.119385	4.134837	0.2671441	0.00300884	0.0793209	0.536273	3.3814	0.0607761	0.0236748	0.339153	0.0197188	0.157148	0.09111	0.296022	0.0123976	0.486209	0.189399	2.71322	0.15775	1.25718	0.72888	2.36817	0.0991811	4.605081
1749	-22934.45	-22920.7	-13.75026	0.449306	0.714	0.0833359	21.75303	0.892506	0.0677492	0.0397452	2.67752	0.203247	0.119236	3.819228	0.4039991	0.0172956	0.184737	0.735572	3.0624	0.0607761	0.0236748	0.339153	0.0197188	0.157148	0.09111	0.296022	0.0123976	0.486209	0.189399	2.71322	0.15775	1.25718	0.72888	2.36817	0.0991811	4.622655
1750	-22931.14	-22919.04	-12.0997	0.449306	0.714	0.0832206	21.75303	0.899489	0.0604553	0.0400562	2.69847	0.181366	0.120169	3.42623	0.4039991	0.0172956	0.184737	0.735572	3.0624	0.0607761	0.0236748	0.339153	0.0197188	0.157148	0.09111	0.296022	0.0123976	0.486209	0.189399	2.71322	0.15775	1.25718	0.72888	2.36817	0.0991811	4.49691
1751	-22928.2	-22915.19	-13.00823	0.449306	0.715681	0.0633975	21.75303	0.899489	0.0604553	0.0400562	2.69847	0.181366	0.120169	3.704308	0.7076323	0.0758192	0.367109	0.927664	2.62941	0.0607761	0.0236748	0.339153	0.0197188	0.157148	0.09111	0.296022	0.0123976	0.486209	0.189399	2.71322	0.15775	1.25718	0.72888	2.36817	0.0991811	4.56177
1752	-22948.54	-22935.46	-13.08813	0.449306	0.715681	0.0634603	21.80081	0.889348	0.0681085	0.0425433	2.66804	0.204326	0.12763	3.469602	1.07463	0.151599	0.498089	1.01134	2.33897	0.0607761	0.0236748	0.339153	0.0197188	0.157148	0.09111	0.296022	0.0123976	0.486209	0.189399	2.71322	0.15775	1.25718	0.72888	2.36817	0.0991811	4.588445
1753	-22955.02	-22941.92	-13.09343	0.449306	0.715681	0.0634603	21.80081	0.879954	0.0673891	0.0526569	2.63986	0.202167	0.157971	3.149314	0.6563065	0.0648912	0.342164	0.907535	2.68541	0.0607761	0.0236748	0.339153	0.0197188	0.157148	0.09111	0.296022	0.0123976	0.486209	0.189399	2.71322	0.15775	1.25718	0.72888	2.36817	0.0991811	4.621005
1754	-22950.79	-22938.8	-11.98917	0.449306	0.715681	0.0634603	21.74124	0.891515	0.0682744	0.040211	2.67454	0.204823	0.120633	3.620094	0.6563065	0.0648912	0.342164	0.907535	2.68541	0.0607761	0.0236748	0.339153	0.0197188	0.157148	0.09111	0.296022	0.0123976	0.486209	0.189399	2.71322	0.15775	1.25718	0.72888	2.36817	0.0991811	4.469458
1755	-22940.01	-22928.62	-11.38545	0.449306	0.715681	0.0428563	21.74124	0.891515	0.0682744	0.040211	2.67454	0.204823	0.120633	3.620094	0.4952352	0.032508	0.248794	0.81677	2.90193	0.0607761	0.0236748	0.339153	0.0197188	0.157148	0.09111	0.296022	0.0123976	0.486209	0.189399	2.71322	0.15775	1.25718	0.72888	2.36817	0.0991811	4.411146
1756	-22931.86	-22921.23	-10.63148	0.449306	0.713777	0.0428563	21.74124	0.887371	0.0679571	0.0446721	2.66211	0.203871	0.134016	3.620094	0.4952352	0.032508	0.248794	0.81677	2.90193	0.0607761	0.0236748	0.339153	0.0197188	0.157148	0.09111	0.296022	0.0123976	0.486209	0.189399	2.71322	0.15775	1.25718	0.72888	2.36817	0.0991811	4.33594
1757	-22923.39	-22912.81	-10.58665	0.449306	0.713777	0.0428563	21.74124	0.887371	0.0679571	0.0446721	2.66211	0.203871	0.134016	3.620094	0.696963	0.0735397	0.362094	0.923738	2.64063	0.0607761	0.0236748	0.339153	0.0197188	0.157148	0.09111	0.296022	0.0123976	0.486209	0.189399	2.71322	0.15775	1.25718	0.72888	2.36817	0.0991811	4.331456
