Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	cont_mole_scaler	mole_proportional_rates[1]	mole_proportional_rates[2]	mole_proportional_rates[3]	mole_relative_rates[1]	mole_relative_rates[2]	mole_relative_rates[3]	morph_mole_scaler	morph_site_rate_alpha	morph_site_rates[1]	morph_site_rates[2]	morph_site_rates[3]	morph_site_rates[4]	prop_rates[1]	prop_rates[2]	prop_rates[3]	prop_rates[4]	prop_rates[5]	prop_rates[6]	prop_rates[7]	prop_rates[8]	rel_rates[1]	rel_rates[2]	rel_rates[3]	rel_rates[4]	rel_rates[5]	rel_rates[6]	rel_rates[7]	rel_rates[8]	Tl
1534	-22956.03	-22941.68	-14.34895	0.422932	0.819406	0.0245015	21.22077	0.897695	0.0593843	0.0429208	2.69308	0.178153	0.128762	3.134728	0.54121	0.041257	0.27797	0.848083	2.83269	0.0576015	0.0254762	0.324364	0.0172847	0.168332	0.103425	0.29179	0.011727	0.460812	0.203809	2.59491	0.138278	1.34666	0.827401	2.33432	0.0938158	4.80218
1535	-22951.19	-22937.85	-13.33584	0.408143	0.819406	0.0245015	21.22077	0.901464	0.0554354	0.043101	2.70439	0.166306	0.129303	3.134728	0.4111994	0.0183627	0.190072	0.743121	3.04845	0.0576015	0.0254762	0.324364	0.0172847	0.168332	0.103425	0.29179	0.011727	0.460812	0.203809	2.59491	0.138278	1.34666	0.827401	2.33432	0.0938158	4.702347
1536	-22937.14	-22923.82	-13.31853	0.455411	0.819406	0.0245015	21.22077	0.895825	0.0613432	0.0428314	2.68748	0.18403	0.128494	4.347588	0.4111994	0.0183627	0.190072	0.743121	3.04845	0.0576015	0.0254762	0.324364	0.0172847	0.168332	0.103425	0.29179	0.011727	0.460812	0.203809	2.59491	0.138278	1.34666	0.827401	2.33432	0.0938158	4.574603
1537	-22944.7	-22931.66	-13.04432	0.455411	0.819406	0.0245142	21.22077	0.895825	0.0613432	0.0428314	2.68748	0.18403	0.128494	3.264482	0.377783	0.0136441	0.164975	0.706075	3.11531	0.0576015	0.0254762	0.324364	0.0172847	0.168332	0.103425	0.29179	0.011727	0.460812	0.203809	2.59491	0.138278	1.34666	0.827401	2.33432	0.0938158	4.655492
1538	-22942.89	-22929.04	-13.8454	0.455411	0.819406	0.0245142	22.01056	0.896698	0.061403	0.0418989	2.69009	0.184209	0.125697	3.306339	0.377783	0.0136441	0.164975	0.706075	3.11531	0.0576015	0.0254762	0.324364	0.0172847	0.168332	0.103425	0.29179	0.011727	0.460812	0.203809	2.59491	0.138278	1.34666	0.827401	2.33432	0.0938158	4.652435
1539	-22952.52	-22939.76	-12.7546	0.455565	0.819406	0.0245142	22.01056	0.896698	0.061403	0.0418989	2.69009	0.184209	0.125697	3.306339	0.377783	0.0136441	0.164975	0.706075	3.11531	0.0576015	0.0254762	0.324364	0.0172847	0.168332	0.103425	0.29179	0.011727	0.460812	0.203809	2.59491	0.138278	1.34666	0.827401	2.33432	0.0938158	4.54334
1540	-22953.83	-22941.04	-12.79468	0.45544	0.819406	0.0401629	22.01056	0.893505	0.0634346	0.0430601	2.68052	0.190304	0.12918	3.533187	0.608907	0.0549502	0.317187	0.885796	2.74207	0.0576015	0.0254762	0.324364	0.0172847	0.168332	0.103425	0.29179	0.011727	0.460812	0.203809	2.59491	0.138278	1.34666	0.827401	2.33432	0.0938158	4.523111
1541	-22943.76	-22930.51	-13.24803	0.461903	0.78621	0.0401629	22.01056	0.893505	0.0634346	0.0430601	2.68052	0.190304	0.12918	3.533187	0.3888197	0.0151351	0.173356	0.718893	3.09262	0.0576015	0.0254762	0.324364	0.0172847	0.168332	0.103425	0.29179	0.011727	0.460812	0.203809	2.59491	0.138278	1.34666	0.827401	2.33432	0.0938158	4.571119
1542	-22949.08	-22934.49	-14.58934	0.475153	0.809548	0.0401629	22.01056	0.893505	0.0634346	0.0430601	2.68052	0.190304	0.12918	3.501972	0.3888197	0.0151351	0.173356	0.718893	3.09262	0.0634737	0.0253174	0.322342	0.017177	0.167283	0.102781	0.289972	0.0116539	0.50779	0.202539	2.57874	0.137416	1.33826	0.822245	2.31978	0.0932313	4.704713
1543	-22950.17	-22936.15	-14.01465	0.475153	0.824514	0.0401629	22.01056	0.896861	0.0614356	0.0417032	2.69058	0.184307	0.125109	4.174687	0.3364095	0.00870795	0.132958	0.652175	3.20616	0.0634737	0.0253174	0.322342	0.017177	0.167283	0.102781	0.289972	0.0116539	0.50779	0.202539	2.57874	0.137416	1.33826	0.822245	2.31978	0.0932313	4.578476
1544	-22939.56	-22926.49	-13.06606	0.475153	0.824514	0.0401629	21.63335	0.896861	0.0614356	0.0417032	2.69058	0.184307	0.125109	3.305987	0.3364095	0.00870795	0.132958	0.652175	3.20616	0.0634737	0.0253174	0.322342	0.017177	0.167283	0.102781	0.289972	0.0116539	0.50779	0.202539	2.57874	0.137416	1.33826	0.822245	2.31978	0.0932313	4.608208
1545	-22944.78	-22930.89	-13.88908	0.475153	0.784458	0.0393398	21.63335	0.896861	0.0614356	0.0417032	2.69058	0.184307	0.125109	3.305987	0.3686584	0.0124647	0.157986	0.695009	3.13454	0.0634737	0.0253174	0.322342	0.017177	0.167283	0.102781	0.289972	0.0116539	0.50779	0.202539	2.57874	0.137416	1.33826	0.822245	2.31978	0.0932313	4.694598
1546	-22938.01	-22924.85	-13.15707	0.461524	0.782315	0.0319354	21.63335	0.896861	0.0614356	0.0417032	2.69058	0.184307	0.125109	3.718781	0.3686584	0.0124647	0.157986	0.695009	3.13454	0.0634737	0.0253174	0.322342	0.017177	0.167283	0.102781	0.289972	0.0116539	0.50779	0.202539	2.57874	0.137416	1.33826	0.822245	2.31978	0.0932313	4.582435
1547	-22937.12	-22923.23	-13.89382	0.461524	0.782315	0.0307238	21.19641	0.896861	0.0614356	0.0417032	2.69058	0.184307	0.125109	3.838198	0.4037053	0.0172526	0.184519	0.735259	3.06297	0.0630513	0.025149	0.320197	0.0170627	0.16617	0.102097	0.294697	0.0115764	0.504411	0.201192	2.56158	0.136502	1.32936	0.816774	2.35757	0.0926109	4.687983
1548	-22940.42	-22926.69	-13.72309	0.476383	0.820446	0.0312078	21.98879	0.896861	0.0614356	0.0417032	2.69058	0.184307	0.125109	3.838198	0.3780553	0.01368	0.165183	0.706398	3.11474	0.0630513	0.025149	0.320197	0.0170627	0.16617	0.102097	0.294697	0.0115764	0.504411	0.201192	2.56158	0.136502	1.32936	0.816774	2.35757	0.0926109	4.586325
1549	-22941.09	-22926.33	-14.76187	0.476383	0.820446	0.0312078	21.98879	0.896861	0.0614356	0.0417032	2.69058	0.184307	0.125109	3.838198	0.3780553	0.01368	0.165183	0.706398	3.11474	0.0630513	0.025149	0.320197	0.0170627	0.16617	0.102097	0.294697	0.0115764	0.504411	0.201192	2.56158	0.136502	1.32936	0.816774	2.35757	0.0926109	4.690204
1550	-22941.56	-22927.88	-13.67515	0.476383	0.632946	0.0312966	21.98879	0.896861	0.0614356	0.0417032	2.69058	0.184307	0.125109	3.838198	0.3780553	0.01368	0.165183	0.706398	3.11474	0.0630513	0.025149	0.320197	0.0170627	0.16617	0.102097	0.294697	0.0115764	0.504411	0.201192	2.56158	0.136502	1.32936	0.816774	2.35757	0.0926109	4.600273
1551	-22945.43	-22930.95	-14.47209	0.476383	0.632946	0.0443705	21.98879	0.893984	0.064447	0.0415694	2.68195	0.193341	0.124708	4.747732	0.3780553	0.01368	0.165183	0.706398	3.11474	0.0630513	0.025149	0.320197	0.0170627	0.16617	0.102097	0.294697	0.0115764	0.504411	0.201192	2.56158	0.136502	1.32936	0.816774	2.35757	0.0926109	4.587706
1552	-22968.15	-22954.75	-13.3982	0.476383	0.632946	0.0443705	21.98879	0.893984	0.064447	0.0415694	2.68195	0.193341	0.124708	3.540192	0.3612199	0.0115402	0.152253	0.685659	3.15055	0.0630513	0.025149	0.320197	0.0170627	0.16617	0.102097	0.294697	0.0115764	0.504411	0.201192	2.56158	0.136502	1.32936	0.816774	2.35757	0.0926109	4.601071
1553	-22956.2	-22942.4	-13.79296	0.476383	0.632946	0.0377364	21.95551	0.893984	0.064447	0.0415694	2.68195	0.193341	0.124708	3.305597	0.3612199	0.0115402	0.152253	0.685659	3.15055	0.0630513	0.025149	0.320197	0.0170627	0.16617	0.102097	0.294697	0.0115764	0.504411	0.201192	2.56158	0.136502	1.32936	0.816774	2.35757	0.0926109	4.667997
1554	-22945.44	-22930.6	-14.83595	0.3878	0.632946	0.0377364	23.25041	0.893984	0.064447	0.0415694	2.68195	0.193341	0.124708	3.692304	0.3612199	0.0115402	0.152253	0.685659	3.15055	0.0635104	0.0253321	0.314389	0.0171869	0.16738	0.10284	0.296842	0.0125198	0.508083	0.202657	2.51511	0.137496	1.33904	0.822721	2.37474	0.100159	4.612994
1555	-22955.38	-22943.21	-12.17517	0.3878	0.640301	0.0377728	20.65494	0.893984	0.064447	0.0415694	2.68195	0.193341	0.124708	3.371988	0.3612199	0.0115402	0.152253	0.685659	3.15055	0.0635104	0.0253321	0.314389	0.0171869	0.16738	0.10284	0.296842	0.0125198	0.508083	0.202657	2.51511	0.137496	1.33904	0.822721	2.37474	0.100159	4.637756
1556	-22944.9	-22932.32	-12.58184	0.387481	0.640301	0.0286342	20.65494	0.893984	0.064447	0.0415694	2.68195	0.193341	0.124708	3.608285	0.3618561	0.0116179	0.152745	0.686471	3.14917	0.0663181	0.026452	0.328287	0.0179467	0.174779	0.107386	0.265757	0.0130733	0.530545	0.211616	2.6263	0.143574	1.39823	0.859092	2.12605	0.104586	4.655738
1557	-22953.15	-22940.56	-12.58975	0.394643	0.640301	0.0286342	20.65494	0.895604	0.0627509	0.0416447	2.68681	0.188253	0.124934	3.842459	0.3214973	0.00720028	0.121288	0.630199	3.24131	0.0663181	0.026452	0.328287	0.0179467	0.174779	0.107386	0.265757	0.0130733	0.530545	0.211616	2.6263	0.143574	1.39823	0.859092	2.12605	0.104586	4.632396
1558	-22942.1	-22929.81	-12.28835	0.41114	0.640301	0.035582	20.65494	0.895604	0.0627509	0.0416447	2.68681	0.188253	0.124934	3.581383	0.3214973	0.00720028	0.121288	0.630199	3.24131	0.0663181	0.026452	0.328287	0.0179467	0.174779	0.107386	0.265757	0.0130733	0.530545	0.211616	2.6263	0.143574	1.39823	0.859092	2.12605	0.104586	4.626019
1559	-22934.47	-22922.89	-11.58057	0.416679	0.640301	0.0537124	20.65494	0.89199	0.0624977	0.0455123	2.67597	0.187493	0.136537	3.465042	0.4603606	0.0262976	0.225252	0.789136	2.95931	0.0663181	0.026452	0.328287	0.0179467	0.174779	0.107386	0.265757	0.0130733	0.530545	0.211616	2.6263	0.143574	1.39823	0.859092	2.12605	0.104586	4.564508
1560	-22943.92	-22932.17	-11.75489	0.416679	0.646155	0.053599	20.65494	0.89199	0.0624977	0.0455123	2.67597	0.187493	0.136537	2.886698	0.3421459	0.00932746	0.137437	0.660246	3.19299	0.066324	0.0263656	0.328316	0.0179483	0.174795	0.107396	0.26578	0.0130745	0.530592	0.210925	2.62653	0.143587	1.39836	0.859168	2.12624	0.104596	4.639201
1561	-22947.06	-22933.77	-13.28628	0.417333	0.657554	0.053599	20.65494	0.889637	0.0649704	0.0453923	2.66891	0.194911	0.136177	4.54278	0.3421459	0.00932746	0.137437	0.660246	3.19299	0.066324	0.0263656	0.328316	0.0179483	0.174795	0.107396	0.26578	0.0130745	0.530592	0.210925	2.62653	0.143587	1.39836	0.859168	2.12624	0.104596	4.625526
1562	-22946.94	-22934.16	-12.78031	0.398405	0.73395	0.0538394	21.23586	0.895932	0.058354	0.0457135	2.6878	0.175062	0.13714	4.640202	0.3353125	0.00859195	0.1321	0.650608	3.2087	0.066324	0.0263656	0.328316	0.0179483	0.174795	0.107396	0.26578	0.0130745	0.530592	0.210925	2.62653	0.143587	1.39836	0.859168	2.12624	0.104596	4.501324
1563	-22939.53	-22927.51	-12.02648	0.400057	0.73395	0.0538394	21.38283	0.895932	0.058354	0.0457135	2.6878	0.175062	0.13714	3.853307	0.3353125	0.00859195	0.1321	0.650608	3.2087	0.066248	0.0263354	0.327941	0.0190727	0.174595	0.107273	0.265476	0.0130595	0.529984	0.210683	2.62352	0.152582	1.39676	0.858184	2.12381	0.104476	4.489768
1564	-22943.84	-22932.6	-11.2482	0.401538	0.70517	0.0538394	21.38283	0.89267	0.0617827	0.045547	2.67801	0.185348	0.136641	3.853307	0.380013	0.0139397	0.166675	0.708714	3.11067	0.0726907	0.0261537	0.325678	0.0189411	0.17339	0.106533	0.263644	0.0129694	0.581526	0.20923	2.60542	0.151529	1.38712	0.852263	2.10915	0.103755	4.41467
1565	-22936.88	-22924	-12.88318	0.47537	0.70517	0.0538394	21.28424	0.89267	0.0617827	0.045547	2.67801	0.185348	0.136641	4.223979	0.3331403	0.00836462	0.130402	0.647482	3.21375	0.0727344	0.0261694	0.325874	0.0189525	0.172893	0.106597	0.263803	0.0129772	0.581875	0.209356	2.60699	0.15162	1.38314	0.852776	2.11042	0.103817	4.543577
1566	-22949.48	-22937.06	-12.4194	0.474056	0.718418	0.0538394	21.28424	0.89267	0.0617827	0.045547	2.67801	0.185348	0.136641	3.625738	0.3331403	0.00836462	0.130402	0.647482	3.21375	0.0727344	0.0261694	0.325874	0.0189525	0.172893	0.106597	0.263803	0.0129772	0.581875	0.209356	2.60699	0.15162	1.38314	0.852776	2.11042	0.103817	4.555829
1567	-22946.63	-22933.41	-13.22603	0.475221	0.718418	0.0538394	21.28424	0.892567	0.0618909	0.0455418	2.6777	0.185673	0.136625	3.795158	0.3331403	0.00836462	0.130402	0.647482	3.21375	0.0727855	0.0261878	0.326103	0.0182635	0.173014	0.106672	0.263988	0.0129863	0.582284	0.209503	2.60882	0.146108	1.38411	0.853375	2.11191	0.10389	4.619434
1568	-22960.31	-22946.94	-13.37057	0.475221	0.718418	0.0538394	21.28424	0.892567	0.0618909	0.0455418	2.6777	0.185673	0.136625	3.795158	0.3331403	0.00836462	0.130402	0.647482	3.21375	0.0727855	0.0261878	0.326103	0.0182635	0.173014	0.106672	0.263988	0.0129863	0.582284	0.209503	2.60882	0.146108	1.38411	0.853375	2.11191	0.10389	4.633888
1569	-22943.81	-22931.01	-12.80092	0.462333	0.702799	0.0562581	21.28424	0.892567	0.0618909	0.0455418	2.6777	0.185673	0.136625	3.822492	0.3331403	0.00836462	0.130402	0.647482	3.21375	0.0727855	0.0261878	0.326103	0.0182635	0.173014	0.106672	0.263988	0.0129863	0.582284	0.209503	2.60882	0.146108	1.38411	0.853375	2.11191	0.10389	4.576799
1570	-22946.22	-22934.31	-11.91619	0.4638	0.702799	0.0665815	21.28424	0.892567	0.0618909	0.0455418	2.6777	0.185673	0.136625	3.822492	0.3152207	0.00661096	0.116376	0.6205	3.25651	0.0642466	0.0231156	0.405161	0.0161209	0.152717	0.0941576	0.233018	0.0114628	0.513973	0.184925	3.24129	0.128968	1.22174	0.753261	1.86415	0.0917024	4.487146
1571	-22952.9	-22940.89	-12.00769	0.4638	0.702799	0.0665965	21.42949	0.883455	0.0651632	0.051382	2.65036	0.195489	0.154146	3.822492	0.3152207	0.00661096	0.116376	0.6205	3.25651	0.0658685	0.0204369	0.393407	0.0165279	0.156572	0.0965345	0.238901	0.0117522	0.526948	0.163495	3.14726	0.132223	1.25258	0.772276	1.91121	0.0940174	4.48177
1572	-22947.94	-22934.86	-13.08639	0.4638	0.702799	0.0606443	23.11038	0.883455	0.0651632	0.051382	2.65036	0.195489	0.154146	4.325559	0.3152207	0.00661096	0.116376	0.6205	3.25651	0.0608328	0.020547	0.395528	0.016617	0.157416	0.0970549	0.240189	0.0118155	0.486663	0.164376	3.16422	0.132936	1.25933	0.776439	1.92151	0.0945242	4.371839
1573	-22917.04	-22905.24	-11.7909	0.454307	0.679529	0.0608456	23.11038	0.884602	0.0652478	0.0501502	2.65381	0.195743	0.150451	3.858331	0.3152207	0.00661096	0.116376	0.6205	3.25651	0.0608328	0.020547	0.395528	0.016617	0.157416	0.0970549	0.240189	0.0118155	0.486663	0.164376	3.16422	0.132936	1.25933	0.776439	1.92151	0.0945242	4.292269
1574	-22930.52	-22916.77	-13.74699	0.454307	0.679529	0.06538	22.9678	0.884602	0.0652478	0.0501502	2.65381	0.195743	0.150451	6.199443	0.4917046	0.0318607	0.246466	0.814137	2.90754	0.0608328	0.020547	0.395528	0.016617	0.157416	0.0970549	0.240189	0.0118155	0.486663	0.164376	3.16422	0.132936	1.25933	0.776439	1.92151	0.0945242	4.267572
1575	-22929.62	-22917.21	-12.40887	0.438916	0.679529	0.0628959	23.20814	0.894275	0.0597783	0.0459463	2.68283	0.179335	0.137839	3.866211	0.4819467	0.0300924	0.239967	0.806674	2.92327	0.0608328	0.020547	0.395528	0.016617	0.157416	0.0970549	0.240189	0.0118155	0.486663	0.164376	3.16422	0.132936	1.25933	0.776439	1.92151	0.0945242	4.344836
1576	-22925.03	-22912.85	-12.18029	0.431896	0.691265	0.0534558	23.20814	0.894275	0.0597783	0.0459463	2.68283	0.179335	0.137839	3.412082	0.6147632	0.0561665	0.320379	0.888668	2.73479	0.0608328	0.020547	0.395528	0.016617	0.157416	0.0970549	0.240189	0.0118155	0.486663	0.164376	3.16422	0.132936	1.25933	0.776439	1.92151	0.0945242	4.367863
1577	-22919.25	-22906.87	-12.37546	0.419319	0.693148	0.0534558	23.20814	0.894275	0.0597783	0.0459463	2.68283	0.179335	0.137839	3.488585	0.6147632	0.0561665	0.320379	0.888668	2.73479	0.0608328	0.020547	0.395528	0.016617	0.157416	0.0970549	0.240189	0.0118155	0.486663	0.164376	3.16422	0.132936	1.25933	0.776439	1.92151	0.0945242	4.380799
1578	-22920.88	-22908.36	-12.52242	0.421945	0.661329	0.0534558	23.09802	0.894275	0.0597783	0.0459463	2.68283	0.179335	0.137839	3.9066	0.8788518	0.112194	0.437044	0.976618	2.47414	0.0608328	0.020547	0.395528	0.016617	0.157416	0.0970549	0.240189	0.0118155	0.486663	0.164376	3.16422	0.132936	1.25933	0.776439	1.92151	0.0945242	4.367626
1579	-22927.44	-22916.52	-10.91905	0.421613	0.661329	0.0534558	23.09802	0.894275	0.0597783	0.0459463	2.68283	0.179335	0.137839	3.9066	0.8788518	0.112194	0.437044	0.976618	2.47414	0.0606924	0.0228084	0.394615	0.0165786	0.157053	0.0968308	0.239634	0.0117882	0.485539	0.182467	3.15692	0.132629	1.25642	0.774647	1.91707	0.094306	4.207322
1580	-22924.8	-22912.45	-12.34295	0.449863	0.663591	0.0534558	23.09802	0.894275	0.0597783	0.0459463	2.68283	0.179335	0.137839	4.576416	0.8788518	0.112194	0.437044	0.976618	2.47414	0.0606924	0.0228084	0.394615	0.0165786	0.157053	0.0968308	0.239634	0.0117882	0.485539	0.182467	3.15692	0.132629	1.25642	0.774647	1.91707	0.094306	4.279679
1581	-22921.45	-22911.07	-10.37923	0.449863	0.663591	0.0534558	23.09802	0.894275	0.0597783	0.0459463	2.68283	0.179335	0.137839	3.893486	0.8788518	0.112194	0.437044	0.976618	2.47414	0.0606924	0.0228084	0.394615	0.0165786	0.157053	0.0968308	0.239634	0.0117882	0.485539	0.182467	3.15692	0.132629	1.25642	0.774647	1.91707	0.094306	4.1516
1582	-22915.31	-22905.56	-9.754794	0.45639	0.639027	0.0532115	23.09802	0.894275	0.0597783	0.0459463	2.68283	0.179335	0.137839	3.893486	0.8788518	0.112194	0.437044	0.976618	2.47414	0.0606924	0.0228084	0.394615	0.0165786	0.157053	0.0968308	0.239634	0.0117882	0.485539	0.182467	3.15692	0.132629	1.25642	0.774647	1.91707	0.094306	4.090985
1583	-22910.67	-22900.92	-9.748508	0.45639	0.639027	0.0532115	23.09802	0.894275	0.0597783	0.0459463	2.68283	0.179335	0.137839	3.885187	0.8788518	0.112194	0.437044	0.976618	2.47414	0.0606924	0.0228084	0.394615	0.0165786	0.157053	0.0968308	0.239634	0.0117882	0.485539	0.182467	3.15692	0.132629	1.25642	0.774647	1.91707	0.094306	4.091186
1584	-22917.9	-22908.12	-9.777362	0.45639	0.609459	0.0532115	22.38621	0.894275	0.0597783	0.0459463	2.68283	0.179335	0.137839	3.554505	1.077303	0.152115	0.498815	1.01171	2.33736	0.0606924	0.0228084	0.394615	0.0165786	0.157053	0.0968308	0.239634	0.0117882	0.485539	0.182467	3.15692	0.132629	1.25642	0.774647	1.91707	0.094306	4.201277
1585	-22920.33	-22911.63	-8.694678	0.458677	0.609459	0.0532115	22.38621	0.894275	0.0597783	0.0459463	2.68283	0.179335	0.137839	3.803305	1.077303	0.152115	0.498815	1.01171	2.33736	0.0606924	0.0228084	0.394615	0.0165786	0.157053	0.0968308	0.239634	0.0117882	0.485539	0.182467	3.15692	0.132629	1.25642	0.774647	1.91707	0.094306	4.0679
1586	-22931.17	-22921.01	-10.15685	0.475728	0.610705	0.0532115	22.38621	0.894275	0.0597783	0.0459463	2.68283	0.179335	0.137839	3.986418	0.6838036	0.0707326	0.355787	0.918715	2.65477	0.0610165	0.0229302	0.396722	0.0166672	0.152551	0.097348	0.240914	0.0118512	0.488132	0.183442	3.17378	0.133337	1.22041	0.778784	1.92731	0.0948096	4.193976
1587	-22921.88	-22911.21	-10.67388	0.477542	0.610705	0.0532115	22.38621	0.894275	0.0597783	0.0459463	2.68283	0.179335	0.137839	4.823544	0.6838036	0.0707326	0.355787	0.918715	2.65477	0.0610165	0.0229302	0.396722	0.0166672	0.152551	0.097348	0.240914	0.0118512	0.488132	0.183442	3.17378	0.133337	1.22041	0.778784	1.92731	0.0948096	4.161785
1588	-22908.88	-22899.53	-9.356945	0.462928	0.61001	0.0532115	21.88056	0.894275	0.0597783	0.0459463	2.68283	0.179335	0.137839	3.500556	0.6838036	0.0707326	0.355787	0.918715	2.65477	0.0610043	0.0229256	0.396643	0.0166639	0.152521	0.0973285	0.240866	0.0120485	0.488035	0.183405	3.17314	0.133311	1.22016	0.778628	1.92693	0.0963877	4.214486
1589	-22900.71	-22891.21	-9.506795	0.462928	0.61001	0.0430176	22.03019	0.894275	0.0597783	0.0459463	2.68283	0.179335	0.137839	3.886046	0.6310671	0.0595723	0.329107	0.896377	2.71494	0.0602693	0.0226494	0.391864	0.0164631	0.150683	0.0961559	0.250012	0.0119033	0.482154	0.181195	3.13491	0.131705	1.20546	0.769247	2.0001	0.0952263	4.176979
1590	-22904.58	-22893.29	-11.29734	0.462928	0.61001	0.0430176	22.03019	0.894275	0.0597783	0.0459463	2.68283	0.179335	0.137839	5.040142	0.6310671	0.0595723	0.329107	0.896377	2.71494	0.0602693	0.0226494	0.391864	0.0164631	0.150683	0.0961559	0.250012	0.0119033	0.482154	0.181195	3.13491	0.131705	1.20546	0.769247	2.0001	0.0952263	4.240624
1591	-22920.02	-22909.19	-10.82839	0.462928	0.61001	0.0419888	23.27419	0.894275	0.0597783	0.0459463	2.68283	0.179335	0.137839	3.580691	0.6310671	0.0595723	0.329107	0.896377	2.71494	0.0605127	0.0227409	0.393447	0.0165296	0.146863	0.0969338	0.251022	0.0119514	0.484102	0.181927	3.14757	0.132237	1.1749	0.77547	2.00818	0.0956109	4.215377
1592	-22922.38	-22911.01	-11.36963	0.462928	0.61001	0.04186	23.27419	0.894275	0.0597783	0.0459463	2.68283	0.179335	0.137839	3.580691	0.6310671	0.0595723	0.329107	0.896377	2.71494	0.0605679	0.0227616	0.393805	0.0165446	0.146997	0.0970221	0.251251	0.0110511	0.484543	0.182093	3.15044	0.132357	1.17597	0.776177	2.01001	0.0884085	4.269513
1593	-22922	-22907.92	-14.07427	0.462928	0.61001	0.0590063	23.27419	0.894275	0.0597783	0.0459463	2.68283	0.179335	0.137839	4.630544	0.6310671	0.0595723	0.329107	0.896377	2.71494	0.0605679	0.0227616	0.393805	0.0165446	0.146997	0.0970221	0.251251	0.0110511	0.484543	0.182093	3.15044	0.132357	1.17597	0.776177	2.01001	0.0884085	4.433277
1594	-22922.53	-22910.6	-11.93696	0.462928	0.61001	0.050144	23.27419	0.896002	0.0598937	0.0441045	2.68801	0.179681	0.132314	3.943948	0.9041962	0.117464	0.445933	0.982116	2.45449	0.0605679	0.0227616	0.393805	0.0165446	0.146997	0.0970221	0.251251	0.0110511	0.484543	0.182093	3.15044	0.132357	1.17597	0.776177	2.01001	0.0884085	4.289093
1595	-22926.59	-22913.78	-12.81796	0.458619	0.584677	0.0502624	23.51716	0.885259	0.0660808	0.0486606	2.65578	0.198242	0.145982	4.140292	0.9041962	0.117464	0.445933	0.982116	2.45449	0.0606589	0.0212933	0.394397	0.0165695	0.147218	0.0971679	0.251628	0.0110677	0.485271	0.170347	3.15517	0.132556	1.17774	0.777343	2.01303	0.0885413	4.336213
1596	-22924.06	-22913.28	-10.77446	0.444093	0.574794	0.0307807	23.51716	0.88845	0.0627141	0.048836	2.66535	0.188142	0.146508	3.500301	0.9041962	0.117464	0.445933	0.982116	2.45449	0.0606589	0.0212933	0.394397	0.0165695	0.147218	0.0971679	0.251628	0.0110677	0.485271	0.170347	3.15517	0.132556	1.17774	0.777343	2.01303	0.0885413	4.200252
1597	-22931.34	-22917.56	-13.77532	0.444093	0.574752	0.0307807	23.51716	0.88845	0.0627141	0.048836	2.66535	0.188142	0.146508	6.561721	0.9041962	0.117464	0.445933	0.982116	2.45449	0.0606589	0.0212933	0.394397	0.0165695	0.147218	0.0971679	0.251628	0.0110677	0.485271	0.170347	3.15517	0.132556	1.17774	0.777343	2.01303	0.0885413	4.1942
1598	-22914.61	-22903.15	-11.45736	0.44815	0.560597	0.0322038	23.51716	0.88845	0.0627141	0.048836	2.66535	0.188142	0.146508	4.799911	1.042786	0.145411	0.489245	1.00674	2.3586	0.060428	0.0212123	0.392895	0.020313	0.146657	0.096798	0.250671	0.0110255	0.483424	0.169698	3.14316	0.162504	1.17326	0.774384	2.00536	0.0882043	4.139452
1599	-22909.32	-22896.98	-12.34143	0.449537	0.560597	0.0322603	23.51716	0.88845	0.0627141	0.048836	2.66535	0.188142	0.146508	5.624743	0.7487557	0.0846183	0.385654	0.941678	2.58805	0.060428	0.0212123	0.392895	0.020313	0.146657	0.096798	0.250671	0.0110255	0.483424	0.169698	3.14316	0.162504	1.17326	0.774384	2.00536	0.0882043	4.145232
